date,FlowInExNtv,FlowOutExNtv,netflow_btc,SplyExNtv
2023-05-08,20267.10649076,20205.417182,61.68930876000013,2901159.6333078
2023-05-09,20530.92926514,18127.17503335,2403.7542317900006,2903563.38753959
2023-05-10,16613.94171544,16848.16088748,-234.21917204000056,2903329.16836755
2023-05-11,21808.93117868,15564.88075319,6244.050425489999,2909573.21879304
2023-05-12,22739.51015764,25461.4021277,-2721.891970059998,2906851.32682298
2023-05-13,9120.83184307,8470.01338395,650.8184591200006,2907502.1452821
2023-05-14,9764.20173345,7301.46781307,2462.7339203799993,2909964.87920248
2023-05-15,30608.84134679,46196.75181271,-15587.910465919998,2894376.96873656
2023-05-16,24705.08719233,18677.1140478,6027.9731445299985,2900404.94188109
2023-05-17,20132.02010802,18203.39688275,1928.6232252699992,2902333.56510636
2023-05-18,20434.35604093,17764.98880407,2669.367236860002,2905002.93234322
2023-05-19,15150.36594371,14750.28464128,400.0813024299987,2905403.01364565
2023-05-20,8941.50074194,7518.02130723,1423.4794347100005,2906826.49308036
2023-05-21,9398.95491273,7671.10748062,1727.8474321099993,2908554.34051247
2023-05-22,16161.43367777,14097.92007639,2063.5136013799984,2910617.85411385
2023-05-23,19348.52290951,18841.44431898,507.07859052999993,2911124.93270438
2023-05-24,20991.62976398,21076.10852978,-84.47876579999865,2911040.45393858
2023-05-25,19618.96005421,15721.30584632,3897.654207890002,2914938.10814647
2023-05-26,21167.04162798,25491.93337909,-4324.891751109997,2910613.21639536
2023-05-27,11338.09558169,10178.74026075,1159.3553209399997,2911772.5717163
2023-05-28,15530.70087394,14482.2368946,1048.4639793400002,2912821.03569564
2023-05-29,18847.34772758,21554.28032759,-2706.932600010001,2910114.10309563
2023-05-30,30934.50116495,25478.090214,5456.410950950001,2915570.51404658
2023-05-31,29074.327961,23894.97873373,5179.349227269999,2920749.86327385
2023-06-01,23682.55076523,17320.59757841,6361.953186819999,2927111.81646067
2023-06-02,30618.08128334,34253.72135883,-3635.6400754899987,2923476.17638518
2023-06-03,20195.95155183,16868.087115,3327.864436830001,2926804.04082201
2023-06-04,21223.40418639,21595.9057396,-372.50155321000057,2926431.5392688
2023-06-05,32565.28376058,43913.90084952,-11348.617088940002,2915082.92217986
2023-06-06,32037.08983986,34404.51633478,-2367.426494919997,2912715.49568494
2023-06-07,28010.65147148,38272.73658028,-10262.085108799998,2902453.41057614
2023-06-08,27785.32525076,28395.96141456,-610.636163799998,2901842.77441234
2023-06-09,25286.15273956,25257.05800632,29.094733239999186,2901871.86914558
2023-06-10,32278.0670998,34103.73816572,-1825.6710659200035,2900046.19807966
2023-06-11,42489.55572631,49108.58602729,-6619.0303009800045,2893427.16777868
2023-06-12,37271.00513135,36148.91075158,1122.094379770002,2894549.26215845
2023-06-13,32910.04823873,31611.50446203,1298.5437767000003,2895847.80593515
2023-06-14,31724.61647059,25612.76172456,6111.85474603,2901959.66068118
2023-06-15,37220.54290887,41629.45654125,-4408.913632380005,2897550.7470488
2023-06-16,40397.73826958,42786.64332175,-2388.9050521700046,2895161.84199663
2023-06-17,26872.75658998,25995.02127934,877.7353106400005,2896039.57730727
2023-06-18,32741.22224544,30726.83315205,2014.3890933900002,2898053.96640066
2023-06-19,31982.47262538,33500.40275806,-1517.9301326800014,2896536.03626798
2023-06-20,42405.73856493,45859.66461103,-3453.9260461000013,2893082.11022188
2023-06-21,59530.7652281,60471.23613185,-940.4709037499997,2892141.63931813
2023-06-22,44466.32311304,51291.79360575,-6825.470492709996,2885316.16882542
2023-06-23,44507.46156731,43717.12603771,790.3355296000009,2886106.50435502
2023-06-24,35677.26605339,34455.96843172,1221.2976216699972,2887327.80197669
2023-06-25,34430.57723902,32620.02086062,1810.5563784000005,2889138.35835509
2023-06-26,34297.46004595,31582.28072654,2715.179319409999,2891853.5376745
2023-06-27,35177.59221607,35893.18767494,-715.5954588700042,2891137.94221563
2023-06-28,30224.3805535,31241.56960682,-1017.1890533200021,2890120.75316231
2023-06-29,40797.39311041,42608.33691767,-1810.9438072600024,2888309.80935505
2023-06-30,48738.6196304,46596.53019233,2142.0894380699974,2890451.89879312
2023-07-01,34921.58783155,51277.09091969,-16355.503088140002,2874096.39570498
2023-07-02,26543.89727242,24300.40003637,2243.4972360499996,2876339.89294103
2023-07-03,31419.32499162,32931.34088944,-1512.015897819998,2874827.87704321
2023-07-04,33508.64237843,33239.46826365,269.1741147799985,2875097.05115799
2023-07-05,35278.43067993,30584.14229694,4694.288382990002,2879791.33954098
2023-07-06,36527.23835057,36242.13387787,285.10447269999713,2880076.44401368
2023-07-07,31965.21511473,35611.97573494,-3646.7606202100033,2876429.68339347
2023-07-08,27224.4995471,23827.32932792,3397.1702191799995,2879826.85361265
2023-07-09,25643.69074103,24863.63048067,780.0602603600018,2880606.91387301
2023-07-10,35450.40665149,36816.5502791,-1366.1436276100067,2879240.7702454
2023-07-11,34455.49442611,37021.13955745,-2565.6451313399957,2876675.12511406
2023-07-12,44325.15558853,33165.98978379,11159.165804739998,2887834.2909188
2023-07-13,42024.85667299,37952.76816416,4072.0885088299983,2891906.37942763
2023-07-14,42655.58168713,40440.41308739,2215.168599739998,2894121.54802737
2023-07-15,21673.63575355,22985.44149994,-1311.8057463900004,2892809.74228098
2023-07-16,22786.3316003,22474.42050752,311.9110927799993,2893121.65337376
2023-07-17,26661.13550042,26352.28734227,308.84815815000184,2893430.50153191
2023-07-18,35128.14856766,35065.01866404,63.12990361999982,2893493.63143553
2023-07-19,35315.81286346,34760.9780274,554.8348360599994,2894048.46627159
2023-07-20,28514.16957136,28371.49533705,142.6742343099977,2894191.1405059
2023-07-21,23242.27432412,22976.52725975,265.74706436999986,2894456.88757027
2023-07-22,18055.98696206,18995.68924981,-939.7022877499985,2893517.18528252
2023-07-23,19977.27224945,19600.74620474,376.52604471000086,2893893.71132723
2023-07-24,31779.33184937,32941.91813294,-1162.5862835700027,2892731.12504366
2023-07-25,27027.46254308,24391.48914198,2635.9734011,2895367.09844476
2023-07-26,31697.5665002,34294.15570292,-2596.589202719999,2892770.50924204
2023-07-27,36544.83851386,29616.50020257,6928.338311289997,2899698.84755333
2023-07-28,31513.44388626,29763.62300459,1749.820881669999,2901448.668435
2023-07-29,19785.34151891,19751.04879144,34.29272747000141,2901482.96116247
2023-07-30,19210.14437444,18476.97019874,733.1741756999982,2902216.13533817
2023-07-31,24614.83181504,26123.10934197,-1508.27752693,2900707.85781124
2023-08-01,33611.26459828,28614.85680005,4996.4077982300005,2905704.26560947
2023-08-02,29060.7490034,35698.52582142,-6637.77681802,2899066.48879145
2023-08-03,25564.23907346,27342.85804052,-1778.6189670599997,2897287.86982439
2023-08-04,23350.21404503,23983.51687953,-633.3028345000021,2896654.56698989
2023-08-05,23936.29197431,21314.89452817,2621.3974461399994,2899275.96443603
2023-08-06,21778.02386131,21145.98082911,632.0430321999993,2899908.00746823
2023-08-07,38500.95978457,32326.92070432,6174.039080249997,2906082.04654848
2023-08-08,28809.5323246,39852.0548715,-11042.522546899996,2895039.52400158
2023-08-09,30161.75527472,29165.46131394,996.2939607799999,2896035.81796236
2023-08-10,26351.27401601,28010.41404964,-1659.1400336299994,2894376.67792873
2023-08-11,26798.83496057,24852.49285215,1946.342108419998,2896323.02003715
2023-08-12,24464.03874504,21562.9906165,2901.048128540002,2899224.06816569
2023-08-13,18838.64874689,17567.00807467,1271.6406722200009,2900495.70883791
2023-08-14,27345.27522689,38811.77894264,-11466.503715749997,2889029.20512216
2023-08-15,28624.33357025,29845.0546586,-1220.7210883499974,2887808.48403381
2023-08-16,27278.33018639,26132.78094847,1145.5492379200005,2888954.03327173
2023-08-17,42288.42359056,39014.26281276,3274.1607778000034,2892228.19404953
2023-08-18,36553.71473881,38950.43160024,-2396.7168614300026,2889831.4771881
2023-08-19,20322.53616841,22746.29734269,-2423.76117428,2887407.71601382
2023-08-20,18504.3556436,19308.40621913,-804.0505755300001,2886603.66543829
2023-08-21,26798.17624527,32446.08588442,-5647.9096391500025,2880955.75579914
2023-08-22,33590.67466063,32571.02108289,1019.6535777399986,2881975.40937688
2023-08-23,39880.56674016,43420.45899581,-3539.8922556499965,2878435.51712123
2023-08-24,25364.37843616,26582.34797634,-1217.9695401799981,2877217.54758105
2023-08-25,20423.21021047,24617.0916992,-4193.88148873,2873023.66609232
2023-08-26,16560.60238968,13450.64935591,3109.95303377,2876133.61912609
2023-08-27,15916.36774985,16997.15536403,-1080.7876141800007,2875052.83151191
2023-08-28,24420.89737018,24044.30337389,376.59399628999745,2875429.4255082
2023-08-29,39881.61649366,46346.86101245,-6465.244518789994,2868964.18098941
2023-08-30,27431.42770076,28428.37653109,-996.9488303300022,2867967.23215908
2023-08-31,28004.50707031,23909.22234218,4095.2847281299983,2872062.51688721
2023-09-01,37467.73594174,26106.18815885,11361.54778289,2883424.0646701
2023-09-02,18644.74432971,18720.07670074,-75.3323710299992,2883348.73229907
2023-09-03,17930.50129932,18665.17824126,-734.6769419400007,2882614.05535713
2023-09-04,25389.26576294,21488.21350323,3901.052259709999,2886515.10761684
2023-09-05,22221.58674495,23953.94610586,-1732.359360909999,2884782.74825593
2023-09-06,27553.84913728,24665.60774108,2888.241396200003,2887670.98965213
2023-09-07,25720.36784615,26714.09020221,-993.7223560600032,2886677.26729607
2023-09-08,23784.2340593,30231.53119979,-6447.297140489998,2880229.97015558
2023-09-09,19856.75987861,18685.43657767,1171.3233009399992,2881401.29345652
2023-09-10,20128.85378018,19513.47935877,615.3744214100007,2882016.66787793
2023-09-11,30165.93014612,34213.31048368,-4047.3803375599964,2877969.28754037
2023-09-12,33626.57368877,33247.74648892,378.8271998499986,2878348.11474022
2023-09-13,24192.07514878,26478.1525429,-2286.0773941199986,2876062.0373461
2023-09-14,34443.43850734,31998.62531341,2444.8131939299965,2878506.85054003
2023-09-15,29527.1926048,32247.92398374,-2720.7313789399996,2875786.11916109
2023-09-16,17645.76822707,19691.82887535,-2046.0606482799994,2873740.05851281
2023-09-17,17479.0953247,17809.51848595,-330.4231612500007,2873409.63535156
2023-09-18,28473.23229194,28169.54430826,303.6879836799999,2873713.32333524
2023-09-19,26102.37865171,26554.40133807,-452.0226863600001,2873261.30064888
2023-09-20,24431.2748108,28117.47778648,-3686.2029756800002,2869575.0976732
2023-09-21,22841.20738708,24281.1188781,-1439.911491019997,2868135.18618218
2023-09-22,25085.75010914,20823.86454319,4261.8855659500005,2872397.07174813
2023-09-23,14648.98576503,16269.32280041,-1620.33703538,2870776.73471275
2023-09-24,19100.3376899,18290.04855708,810.2891328199985,2871587.02438139
2023-09-25,30787.89351562,31673.68108598,-885.7875703600002,2870701.23681103
2023-09-26,27361.16864553,24167.84852129,3193.320124239999,2873894.55693527
2023-09-27,27743.82935959,26278.29320193,1465.5361576600008,2875360.09309293
2023-09-28,32819.36671352,31804.80314419,1014.5635693300028,2876374.65666226
2023-09-29,23382.90346297,25002.55453876,-1619.6510757899996,2874755.00558647
2023-09-30,23595.87609684,23497.4222548,98.45384203999856,2874853.45942851
2023-10-01,22007.54241422,18597.63523079,3409.9071834299975,2878263.36661194
2023-10-02,44892.70152439,40633.31433588,4259.387188510002,2882522.75380045
2023-10-03,26358.6630094,26308.1793043,50.4837050999995,2882573.23750555
2023-10-04,32262.48004044,29060.44704985,3202.03299059,2885775.27049614
2023-10-05,27763.65112723,28459.27854126,-695.6274140299975,2885079.64308211
2023-10-06,26325.65509662,30548.4410245,-4222.785927879999,2880856.85715423
2023-10-07,20394.08136541,21403.3380268,-1009.2566613900017,2879847.60049284
2023-10-08,22853.8056932,22749.61704128,104.18865192000158,2879951.78914476
2023-10-09,27336.2594089,26728.87398879,607.3854201100003,2880559.17456487
2023-10-10,28636.12749161,29602.64206948,-966.5145778699989,2879592.659987
2023-10-11,35650.00076476,28763.36686051,6886.63390425,2886479.29389125
2023-10-12,32516.33007607,28619.89834989,3896.431726179999,2890375.72561743
2023-10-13,25528.88198679,24939.2567843,589.6252024899986,2890965.35081992
2023-10-14,18306.3559741,19526.17969404,-1219.8237199400028,2889745.52709998
2023-10-15,20760.88666436,20883.69225302,-122.80558865999774,2889622.72151132
2023-10-16,41384.61073745,45431.72612797,-4047.1153905200044,2885575.6061208
2023-10-17,31826.45698108,36447.11780093,-4620.66081985,2880991.68704034
2023-10-18,28501.23128631,31094.92071062,-2593.6894243099996,2878397.99761603
2023-10-19,29300.46527967,35552.07253659,-6251.6072569200005,2872146.39035911
2023-10-20,42303.36930759,43394.90357566,-1091.5342680699978,2871054.85609104
2023-10-21,26880.47425045,24224.44442298,2656.02982747,2873710.88591851
2023-10-22,21787.65954331,21687.57837811,100.08116520000112,2873810.96708371
2023-10-23,46612.96072036,44472.03689352,2140.9238268400004,2875951.89091055
2023-10-24,59027.34365441,53388.35771931,5638.985935099998,2881590.87684565
2023-10-25,37772.41847207,34685.19257477,3087.225897299999,2884678.10274295
2023-10-26,29975.11534363,30795.37818707,-820.2628434399994,2883857.83989951
2023-10-27,37052.54427946,37026.99035875,25.553920710000966,2883883.39382022
2023-10-28,24011.68333458,24843.13432939,-831.4509948099985,2883015.1995963
2023-10-29,24007.8972139,21260.1999642,2747.697249699999,2885762.896846
2023-10-30,34886.61181328,35772.31133076,-885.6995174800031,2884877.19732852
2023-10-31,33034.88839675,34085.6342702,-1050.745873449996,2883826.45145507
2023-11-01,37227.56331685,40558.3485865,-3330.7852696499976,2880495.66618542
2023-11-02,45722.19548537,35591.82664862,10130.36883675,2890626.03502217
2023-11-03,31409.94341995,36697.6124704,-5287.669050450004,2885338.36597172
2023-11-04,22431.0511418,21989.5935764,441.4575654,2885779.82353712
2023-11-05,25302.98605982,24276.0564884,1026.929571419998,2886806.75310854
2023-11-06,31185.87501086,28250.81058714,2935.0644237199995,2889741.81753226
2023-11-07,36590.66639965,32321.62647026,4269.039929390001,2894010.85746165
2023-11-08,26098.08027868,33649.0874736,-7551.0071949199955,2886459.85026673
2023-11-09,34030.35836059,38467.55798832,-4437.199627729999,2882022.650639
2023-11-10,57840.20161745,27743.73777964,30096.463837810003,2912119.11447681
2023-11-11,24875.66495855,25114.22380872,-238.55885016999673,2911880.55562664
2023-11-12,23335.57936259,23148.30198864,187.27737395000077,2912067.83300059
2023-11-13,27802.15021913,28397.30647677,-595.1562576400029,2911472.67674295
2023-11-14,36259.76053438,31587.9297467,4671.830787680003,2916144.50753063
2023-11-15,38656.95397904,32254.67072745,6402.283251590001,2922546.79078222
2023-11-16,26588.09309401,27711.36320004,-1123.2701060299987,2921423.52067619
2023-11-17,29553.24932035,33371.14476333,-3817.895442979996,2917605.62523321
2023-11-18,15568.57400581,14190.90534312,1377.668662689999,2918983.2938959
2023-11-19,21554.47099893,21031.8461833,522.6248156299989,2919505.91871153
2023-11-20,33344.90127401,37952.36641892,-4607.465144909998,2914898.45356662
2023-11-21,34126.08764711,41000.19826488,-6874.1106177699985,2908024.34294885
2023-11-22,35385.98113938,47171.02731225,-11785.046172870003,2896239.29677598
2023-11-23,27225.7213247,33154.89086469,-5929.169539990002,2890310.12723599
2023-11-24,38828.37392574,44160.0456281,-5331.6717023599995,2884978.45553363
2023-11-25,25644.08425323,26148.41673143,-504.33247819999815,2884474.12305543
2023-11-26,25258.59914643,29011.12221226,-3752.5230658300025,2880721.5999896
2023-11-27,36046.37753144,36096.56225163,-50.184720190001826,2880671.41526941
2023-11-28,36127.61163336,46210.40720706,-10082.795573700001,2870588.61969571
2023-11-29,34679.81399372,33213.73428541,1466.0797083100042,2872054.69940402
2023-11-30,31003.64750161,31997.69203991,-994.0445383000006,2871060.65486572
2023-12-01,43624.76683092,43311.47005824,313.29677268000523,2871373.9516384
2023-12-02,26272.00892636,28420.74061691,-2148.731690550001,2869225.21994785
2023-12-03,26496.14048292,25999.4693994,496.67108351999923,2869721.89103137
2023-12-04,51871.15262364,44321.7057926,7549.446831040004,2877271.33786241
2023-12-05,43372.41878723,50389.15851282,-7016.73972559,2870254.59813682
2023-12-06,48555.2727034,34210.83624052,14344.436462879996,2884599.0345997
2023-12-07,41288.17799804,27527.31671519,13760.86128285,2898359.89588255
2023-12-08,37677.57697918,35716.13203921,1961.4449399699952,2900321.34638634
2023-12-09,30855.32686394,26252.75241923,4602.5744447100005,2904923.92083105
2023-12-10,23543.21295055,20789.24507006,2753.967880490003,2907677.88871154
2023-12-11,50246.03372245,43253.4917332,6992.541989250007,2914670.43070079
2023-12-12,41206.81068326,34640.39822377,6566.412459490006,2921236.84316028
2023-12-13,36523.32333713,37064.742266,-541.41892887,2920695.42423141
2023-12-14,27174.87390863,30184.55687282,-3009.6829641900003,2917685.74126722
2023-12-15,30555.74913557,27898.40722346,2657.3419121100014,2920343.08317933
2023-12-16,15954.5135746,22190.62271311,-6236.109138509999,2914106.97404082
2023-12-17,16743.25302382,11689.35170583,5053.901317990001,2919160.87535881
2023-12-18,31742.32871829,31410.30767447,332.02104381999743,2919492.89640263
2023-12-19,35015.96430927,25561.86005635,9454.104252919999,2928947.00065555
2023-12-20,32447.48377653,37361.78293281,-4914.299156279998,2924032.70149927
2023-12-21,25333.6501708,30190.55937643,-4856.90920563,2919175.79229364
2023-12-22,37057.46134097,35109.91429756,1947.5470434100062,2921123.33933705
2023-12-23,19356.72762279,22113.72515054,-2756.9975277500016,2918366.3418093
2023-12-24,19215.26776368,31206.39474689,-11991.12698321,2906375.21482609
2023-12-25,32693.48625898,24380.40643429,8313.079824690001,2914688.29465078
2023-12-26,23156.47511118,26178.44966775,-3021.9745565699995,2911666.32009421
2023-12-27,38528.17469566,59274.7335052,-20746.558809539994,2890919.76128467
2023-12-28,23401.32433813,24803.18077242,-1401.856434289999,2889517.90485038
2023-12-29,26934.84588055,29927.46388416,-2992.6180036099977,2886525.28684677
2023-12-30,35200.07066787,19423.17259961,15776.898068260001,2902302.18491503
2023-12-31,28983.68070966,32576.51003976,-3592.8293301000012,2898709.35558493
2024-01-01,27857.71335187,26877.62352981,980.0898220599993,2899689.44540699
2024-01-02,42075.00438481,42658.05927207,-583.0548872599975,2899106.39051973
2024-01-03,39870.75652943,34298.85395717,5571.902572259998,2904678.29309199
2024-01-04,38460.70963035,37790.80287474,669.9067556099981,2905348.1998476
2024-01-05,36061.47438733,37647.98719707,-1586.5128097399938,2903761.68703786
2024-01-06,45643.6522566,46384.02622532,-740.3739687199995,2903021.31306914
2024-01-07,38422.03734243,42650.67596782,-4228.6386253900055,2898792.67444375
2024-01-08,40425.74392637,31038.44410921,9387.299817160001,2908179.97426091
2024-01-09,56276.99643089,42950.94714278,13326.04928811,2921506.02354902
2024-01-10,53291.02636124,39603.28437396,13687.741987280002,2935193.7655363
2024-01-11,63243.76652952,57576.00172962,5667.764799899996,2940861.5303362
2024-01-12,63831.39401766,59535.44342711,4295.950590549997,2945157.48092675
2024-01-13,27950.579954,30102.57719839,-2151.9972443900006,2943005.48368236
2024-01-14,19069.90545241,19900.49288785,-830.5874354400003,2942174.89624692
2024-01-15,32681.33156514,28978.99730687,3702.3342582700025,2945877.23050519
2024-01-16,45447.4642616,47641.65412307,-2194.189861470004,2943683.04064372
2024-01-17,44155.49579322,38718.42636167,5437.06943155,2949120.11007527
2024-01-18,47290.0701449,43688.00166749,3602.0684774099936,2952722.17855268
2024-01-19,44220.76032853,44324.38114425,-103.6208157200017,2952618.55773696
2024-01-20,24475.52847892,23151.52900737,1323.9994715499997,2953942.55720851
2024-01-21,19441.69040466,20798.28295481,-1356.5925501500024,2952585.96465836
2024-01-22,45135.94103771,43461.68205354,1674.2589841700028,2954260.22364253
2024-01-23,52912.78355817,48878.54189985,4034.2416583199956,2958294.46530085
2024-01-24,49734.55020424,45082.18680647,4652.363397769994,2962946.82869862
2024-01-25,46177.85256059,45267.78734899,910.0652115999983,2963856.89391022
2024-01-26,55623.56406492,49339.63589619,6283.928168730003,2970140.82207895
2024-01-27,24826.44109611,26230.67110793,-1404.23001182,2968736.59206713
2024-01-28,24800.90163965,23611.74448031,1189.1571593400004,2969925.74922647
2024-01-29,43501.0838548,42311.00607215,1190.0777826500052,2971115.82700912
2024-01-30,41010.19077763,54507.10787257,-13496.91709494,2957618.90991418
2024-01-31,37171.37238731,39643.60384651,-2472.2314591999966,2955146.67845498
2024-02-01,38938.79593477,37917.84572509,1020.9502096799988,2956167.62866466
2024-02-02,37394.93825176,40758.73708943,-3363.798837669994,2952803.82982699
2024-02-03,22002.63727456,22837.99338221,-835.3561076500009,2951968.47371934
2024-02-04,21837.48433556,20465.01431889,1372.4700166699986,2953340.94373601
2024-02-05,34542.54581874,32795.33225774,1747.2135609999968,2955088.15729701
2024-02-06,34169.05201127,33035.54267776,1133.5093335100028,2956221.66663052
2024-02-07,34540.19897134,38763.48668972,-4223.287718379994,2951998.37891214
2024-02-08,47451.99907736,48189.50136236,-737.5022850000023,2951260.87662714
2024-02-09,47677.01677732,49658.2785629,-1981.261785579998,2949279.61484156
2024-02-10,28226.3670937,29522.22298121,-1295.8558875100025,2947983.75895405
2024-02-11,28718.0442757,23949.157284,4768.886991699997,2952752.64594575
2024-02-12,54647.58031374,50947.57723022,3700.0030835200014,2956452.65724534
2024-02-13,39881.57821139,45502.68518774,-5621.106976349998,2950831.55026899
2024-02-14,58308.57861199,60102.12407041,-1793.5454584199979,2949038.00481057
2024-02-15,50398.53687093,50551.32598516,-152.78911422999954,2948885.21569634
2024-02-16,40171.04765294,44391.39961495,-4220.351962010005,2944664.86373433
2024-02-17,28438.46255344,28666.2259395,-227.7633860599999,2944437.10034827
2024-02-18,24762.4971238,23062.9849899,1699.5121338999998,2946136.61248217
2024-02-19,42543.38982064,46945.95843863,-4402.56861799,2941734.04386418
2024-02-20,46294.15592322,46835.20002793,-541.0441047099957,2941192.99975947
2024-02-21,42427.01292216,38290.96834424,4136.044577920002,2945329.04433739
2024-02-22,36577.86118703,36873.36946328,-295.5082762500024,2945033.53606114
2024-02-23,41684.33431631,44386.83716227,-2702.50284596,2942331.03321518
2024-02-24,30056.70823545,29852.24117077,204.46706468000048,2942535.50027986
2024-02-25,32905.53705952,31421.98868552,1483.5483740000018,2944019.04865386
2024-02-26,43275.42122412,50426.28224473,-7150.861020609998,2936868.18763325
2024-02-27,60709.1303951,57178.88869085,3530.241704250002,2940398.4293375
2024-02-28,75984.96302114,68109.42198591,7875.54103523001,2948273.97037273
2024-02-29,68516.07386206,62026.40694505,6489.666917009999,2954763.63728974
2024-03-01,71414.79714785,76883.13659693,-5468.339449079998,2949295.29784066
2024-03-02,31691.05314612,29892.21454012,1798.8386060000012,2951094.13644666
2024-03-03,30983.91536948,30247.93199446,735.9833750200014,2951830.11982168
2024-03-04,56495.56779154,52965.03954197,3530.528249570001,2955360.64807125
2024-03-05,74704.95689097,62526.12285655,12178.834034420004,2967539.48210567
2024-03-06,53800.07767636,57776.51652591,-3976.4388495500025,2963563.04325612
2024-03-07,60499.80884393,52657.00636569,7842.802478239995,2971405.84573436
2024-03-08,54686.36472567,58232.8472904,-3546.482564730002,2967859.36316963
2024-03-09,33656.60958373,35156.0513069,-1499.441723169999,2966359.92144646
2024-03-10,36083.86914384,32180.31516842,3903.55397542,2970263.47542188
2024-03-11,61910.40542698,52508.66036136,9401.745065620002,2979665.2204875
2024-03-12,51509.94706077,48123.36789326,3386.579167509997,2983051.79965501
2024-03-13,56279.12714195,58510.73286435,-2231.6057224000033,2980820.19393261
2024-03-14,55793.16028504,68115.85163019,-12322.691345149993,2968497.50258746
2024-03-15,56414.66979033,58774.75346509,-2360.083674759997,2966137.4189127
2024-03-16,35789.7568322,29566.45469704,6223.30213516,2972360.72104786
2024-03-17,39071.25656037,50365.04895138,-11293.79239101,2961066.92865685
2024-03-18,39436.90807375,38797.87655237,639.0315213799986,2961705.96017823
2024-03-19,63661.74007127,55297.17408921,8364.565982059998,2970070.52616029
2024-03-20,47393.59178572,45159.58932826,2234.0024574599956,2972304.52861775
2024-03-21,42632.98143362,42980.30486718,-347.3234335599991,2971957.20518419
2024-03-22,47572.32831686,57996.03453327,-10423.706216409999,2961533.49896778
2024-03-23,23532.48635394,24742.76601274,-1210.279658800002,2960323.21930898
2024-03-24,23762.82705716,24352.61163116,-589.7845740000012,2959733.43473498
2024-03-25,43743.16246097,47018.79733263,-3275.634871659997,2956457.79986332
2024-03-26,50154.84836708,50702.44105378,-547.5926867000017,2955910.20717662
2024-03-27,52144.97824827,49345.28422934,2799.6940189300003,2958709.90119555
2024-03-28,51422.06067928,66439.07126362,-15017.010584340002,2943692.89061121
2024-03-29,32738.00396544,30967.4361476,1770.5678178399976,2945463.45842905
2024-03-30,19435.72726775,17717.6958517,1718.031416050002,2947181.4898451
2024-03-31,18819.31141143,26889.4100861,-8070.09867467,2939111.39117043
2024-04-01,39533.88782833,48138.02371167,-8604.13588334,2930507.25528709
2024-04-02,41306.52130034,39796.74012648,1509.7811738599994,2932017.03646095
2024-04-03,33034.17100029,35598.19716638,-2564.0261660899996,2929453.01029486
2024-04-04,35344.07492234,41742.47918318,-6398.404260840005,2923054.60603402
2024-04-05,41627.84287517,37504.48633588,4123.356539289998,2927177.96257331
2024-04-06,23342.14533618,23539.84552209,-197.70018590999825,2926980.2623874
2024-04-07,22827.96956517,20717.68072215,2110.28884302,2929090.55123042
2024-04-08,35233.93305487,35131.27075578,102.66229908999958,2929193.21352951
2024-04-09,35814.94329457,31811.55703545,4003.3862591200013,2933196.59978863
2024-04-10,29280.9211635,32756.47988101,-3475.558717510001,2929721.04107112
2024-04-11,17841.98455399,19650.68936235,-1808.7048083599984,2927912.33626276
2024-04-12,34108.70526212,30251.00483489,3857.7004272299964,2931770.03668999
2024-04-13,20444.46405526,21238.80893728,-794.3448820199992,2930975.69180797
2024-04-14,17884.80436157,15910.32050458,1974.4838569900003,2932950.17566496
2024-04-15,20703.2306483,20468.55084847,234.67979982999896,2933184.85546479
2024-04-16,31205.02427182,36996.3575806,-5791.333308780002,2927393.52215601
2024-04-17,25298.12972759,23333.06693359,1965.0627940000013,2929358.58495001
2024-04-18,40567.52437717,26117.41216099,14450.112216179998,2943808.69716619
2024-04-19,27955.43320185,25798.92268099,2156.51052086,2945965.20768705
2024-04-20,6211.42380459,6743.83608335,-532.4122787599999,2945432.79540829
2024-04-21,7996.269433,6108.56141808,1887.70801492,2947320.50342321
2024-04-22,13809.65893685,17157.98839224,-3348.3294553899996,2943972.17396782
2024-04-23,18280.55337892,14521.8469281,3758.706450820002,2947730.88337836
2024-04-24,23660.40420107,14203.89573435,9456.508466719999,2957187.39184508
2024-04-25,15051.80909534,16782.15117353,-1730.3420781900004,2955457.04976689
2024-04-26,16016.68377214,18652.19206337,-2635.5082912299986,2952821.54147566
2024-04-27,14747.67803128,14270.48338324,477.1946480400002,2953298.7361237
2024-04-28,19026.43452862,14974.28810158,4052.146427040001,2957350.88255074
2024-04-29,24410.67234949,19540.81838451,4869.8539649800005,2962220.73651572
2024-04-30,32357.36854714,24684.10292894,7673.265618199999,2969894.00213392
2024-05-01,32735.92189626,29587.84048317,3148.08141309,2973042.08354701
2024-05-02,29119.74462177,27736.21398286,1383.5306389100006,2974425.61418592
2024-05-03,21309.37484123,21312.89339297,-3.5185517399986566,2974422.09563418
2024-05-04,14109.17993264,15285.1413363,-1175.9614036599996,2973246.13423052
2024-05-05,12541.47217564,9702.11130838,2839.3608672600003,2976085.49509778
2024-05-06,18387.18700382,22768.39377696,-4381.206773140002,2971704.28832464
2024-05-07,18300.23795434,18520.5265883,-220.28863396000088,2971483.99969068
2024-05-08,19549.29968806,16390.09639461,3159.203293450002,2974643.20298413
2024-05-09,19546.62714988,23118.12071439,-3571.4935645099977,2971071.70941962
2024-05-10,23093.89712533,20960.75206282,2133.1450625100006,2973204.85448213
2024-05-11,13541.87361764,13696.87975408,-155.00613644000077,2973049.84834569
